idx,cover_path,secret_path,mean_abs_stego_minus_cover,max_abs_stego_minus_cover,alpha
0,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000000_000000149577.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000000_000000378491.jpg,0.0019566365517675877,0.02710902690887451,0.059643033891916275
1,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000001_000000015726.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000001_000000322376.jpg,0.004049335606396198,0.05115318298339844,0.059643033891916275
2,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000002_000000399540.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000002_000000252036.jpg,0.0027388613671064377,0.04425525665283203,0.059643033891916275
3,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000003_000000133061.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000003_000000446732.jpg,0.0034341008868068457,0.052212245762348175,0.059643033891916275
4,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000004_000000311637.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000004_000000069270.jpg,0.003443108405917883,0.04607263207435608,0.059643033891916275
5,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000005_000000580057.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000005_000000143952.jpg,0.0022682356648147106,0.041139304637908936,0.059643033891916275
6,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000006_000000237886.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000006_000000389595.jpg,0.0030844788998365402,0.0479981005191803,0.059643033891916275
7,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000007_000000102348.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000007_000000135244.jpg,0.0018077108543366194,0.04009661078453064,0.059643033891916275
8,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000008_000000138921.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000008_000000014430.jpg,0.002254798775538802,0.05410988628864288,0.059643033891916275
9,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000009_000000066960.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000009_000000435228.jpg,0.0020910834427922964,0.048131272196769714,0.059643033891916275
10,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000010_000000498160.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000010_000000500921.jpg,0.002282247180119157,0.040188148617744446,0.059643033891916275
11,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000011_000000494439.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000011_000000093034.jpg,0.0023521410766988993,0.04043358564376831,0.059643033891916275
12,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000012_000000255244.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000012_000000418985.jpg,0.002118479460477829,0.03595232963562012,0.059643033891916275
13,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000013_000000004719.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000013_000000093587.jpg,0.0025569514837116003,0.048188984394073486,0.059643033891916275
14,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000014_000000485605.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000014_000000315938.jpg,0.0018205279484391212,0.031186193227767944,0.059643033891916275
15,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000015_000000434135.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000015_000000477639.jpg,0.0029325815849006176,0.05636414885520935,0.059643033891916275
16,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000016_000000345658.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000016_000000563711.jpg,0.0030257906764745712,0.05359572172164917,0.059643033891916275
17,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000017_000000335861.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000017_000000034439.jpg,0.00322469393722713,0.049032121896743774,0.059643033891916275
18,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000018_000000059022.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000018_000000471238.jpg,0.0013272741343826056,0.0245789997279644,0.059643033891916275
19,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000019_000000172376.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000019_000000141889.jpg,0.0027527050115168095,0.047843217849731445,0.059643033891916275
20,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000020_000000553284.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000020_000000367788.jpg,0.002719121752306819,0.05027320981025696,0.059643033891916275
21,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000021_000000498529.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000021_000000363358.jpg,0.0022807889617979527,0.04097670316696167,0.059643033891916275
22,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000022_000000184805.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000022_000000575367.jpg,0.0024456954561173916,0.04389408230781555,0.059643033891916275
23,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000023_000000480082.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000023_000000303507.jpg,0.0017888881266117096,0.03074338287115097,0.059643033891916275
24,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000024_000000254127.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000024_000000040414.jpg,0.0014808730920776725,0.033570364117622375,0.059643033891916275
25,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000025_000000029146.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000025_000000390879.jpg,0.002711869776248932,0.03528374433517456,0.059643033891916275
26,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000026_000000289966.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000026_000000222494.jpg,0.0027221739292144775,0.04452510178089142,0.059643033891916275
27,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000027_000000000684.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000027_000000365214.jpg,0.0021422281861305237,0.03591245785355568,0.059643033891916275
28,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000028_000000180267.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000028_000000544414.jpg,0.0021647480316460133,0.04032474756240845,0.059643033891916275
29,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000029_000000324598.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000029_000000227245.jpg,0.002638851758092642,0.04787763953208923,0.059643033891916275
30,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000030_000000291499.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000030_000000178504.jpg,0.002795425709336996,0.04685521125793457,0.059643033891916275
31,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000031_000000323813.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000031_000000306621.jpg,0.0027116141282022,0.04691179841756821,0.059643033891916275
32,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000032_000000054205.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000032_000000433935.jpg,0.0029659743886440992,0.04658383131027222,0.059643033891916275
33,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000033_000000087409.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000033_000000359945.jpg,0.0012973429402336478,0.02972644567489624,0.059643033891916275
34,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000034_000000483401.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000034_000000517911.jpg,0.0015882214065641165,0.03317636251449585,0.059643033891916275
35,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000035_000000508567.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000035_000000526082.jpg,0.002721605356782675,0.046950340270996094,0.059643033891916275
36,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000036_000000051717.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000036_000000316383.jpg,0.0028516468591988087,0.047768592834472656,0.059643033891916275
37,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000037_000000422157.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000037_000000328688.jpg,0.002042710082605481,0.03749316185712814,0.059643033891916275
38,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000038_000000442106.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000038_000000460880.jpg,0.003029169514775276,0.046037763357162476,0.059643033891916275
39,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000039_000000476537.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000039_000000513191.jpg,0.002371454145759344,0.031067639589309692,0.059643033891916275
40,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000040_000000121521.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000040_000000424940.jpg,0.002012247685343027,0.03469380736351013,0.059643033891916275
41,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000041_000000104537.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000041_000000139068.jpg,0.0011156240943819284,0.023919634521007538,0.059643033891916275
42,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000042_000000548608.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000042_000000465734.jpg,0.0023443547543138266,0.040756940841674805,0.059643033891916275
43,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000043_000000208459.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000043_000000552571.jpg,0.00364731065928936,0.04280300438404083,0.059643033891916275
44,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000044_000000181156.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000044_000000283129.jpg,0.002706344937905669,0.04039764404296875,0.059643033891916275
45,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000045_000000515779.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000045_000000267715.jpg,0.0020920177921652794,0.04370647668838501,0.059643033891916275
46,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000046_000000161352.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000046_000000002377.jpg,0.004106290638446808,0.046547144651412964,0.059643033891916275
47,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000047_000000030418.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000047_000000253725.jpg,0.0028137005865573883,0.049149736762046814,0.059643033891916275
48,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000048_000000377044.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000048_000000483033.jpg,0.002052251249551773,0.03877940773963928,0.059643033891916275
49,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000049_000000156448.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000049_000000323717.jpg,0.0018014684319496155,0.04894116148352623,0.059643033891916275
50,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000050_000000390002.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000050_000000394572.jpg,0.0016493209404870868,0.025776244699954987,0.059643033891916275
51,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000051_000000414894.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000051_000000561622.jpg,0.0021756519563496113,0.049385830760002136,0.059643033891916275
52,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000052_000000532933.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000052_000000064611.jpg,0.0010083331726491451,0.018767714500427246,0.059643033891916275
53,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000053_000000372067.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000053_000000127945.jpg,0.0033616346772760153,0.05170249938964844,0.059643033891916275
54,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000054_000000057545.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000054_000000483449.jpg,0.0031797445844858885,0.04437998682260513,0.059643033891916275
55,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000055_000000541767.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000055_000000180968.jpg,0.0032248664647340775,0.04297727346420288,0.059643033891916275
56,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000056_000000535233.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000056_000000365485.jpg,0.0025296215899288654,0.04147839546203613,0.059643033891916275
57,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000057_000000345903.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000057_000000135545.jpg,0.002467597834765911,0.046824004501104355,0.059643033891916275
58,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000058_000000574808.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000058_000000525342.jpg,0.002023454522714019,0.03153010457754135,0.059643033891916275
59,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000059_000000318573.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000059_000000435065.jpg,0.0019305115565657616,0.03977222740650177,0.059643033891916275
60,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000060_000000153036.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000060_000000231415.jpg,0.0021356195211410522,0.04243892431259155,0.059643033891916275
61,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000061_000000378024.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000061_000000449414.jpg,0.0019634603522717953,0.03438203036785126,0.059643033891916275
62,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000062_000000013595.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000062_000000459184.jpg,0.0019858814775943756,0.04805999994277954,0.059643033891916275
63,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000063_000000207691.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000063_000000395241.jpg,0.0023382576182484627,0.03785829246044159,0.059643033891916275
64,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000064_000000406368.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000064_000000259277.jpg,0.0016987801063805819,0.03552393615245819,0.059643033891916275
65,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000065_000000041739.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000065_000000484007.jpg,0.002512093633413315,0.04158160090446472,0.059643033891916275
66,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000066_000000079077.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000066_000000277129.jpg,0.002575220074504614,0.050964996218681335,0.059643033891916275
67,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000067_000000098785.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000067_000000473918.jpg,0.0023455307818949223,0.038938820362091064,0.059643033891916275
68,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000068_000000114226.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000068_000000143521.jpg,0.0020604711025953293,0.046265482902526855,0.059643033891916275
69,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000069_000000463308.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000069_000000110269.jpg,0.003288593143224716,0.047616682946681976,0.059643033891916275
70,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000070_000000256364.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000070_000000439609.jpg,0.0033147097565233707,0.05676611512899399,0.059643033891916275
71,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000071_000000271230.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000071_000000105952.jpg,0.003505771979689598,0.04731038212776184,0.059643033891916275
72,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000072_000000391857.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000072_000000576219.jpg,0.0022782161831855774,0.04040879011154175,0.059643033891916275
73,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000073_000000514525.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000073_000000086476.jpg,0.0025056626182049513,0.048871174454689026,0.059643033891916275
74,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000074_000000451842.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000074_000000387903.jpg,0.0018747462891042233,0.03106236457824707,0.059643033891916275
75,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000075_000000558031.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000075_000000526425.jpg,0.003242517588660121,0.050058513879776,0.059643033891916275
76,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000076_000000260232.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000076_000000012786.jpg,0.002103508450090885,0.031708888709545135,0.059643033891916275
77,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000077_000000413232.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000077_000000525118.jpg,0.0012987619265913963,0.04427143931388855,0.059643033891916275
78,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000078_000000380271.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000078_000000295957.jpg,0.0014837606577202678,0.027202099561691284,0.059643033891916275
79,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000079_000000237085.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000079_000000147959.jpg,0.003548941109329462,0.04377739131450653,0.059643033891916275
80,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000080_000000059614.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000080_000000227554.jpg,0.0028145229443907738,0.04826074838638306,0.059643033891916275
81,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000081_000000014824.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000081_000000027015.jpg,0.004635889083147049,0.05256079137325287,0.059643033891916275
82,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000082_000000471184.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000082_000000113975.jpg,0.0029212567023932934,0.0384405255317688,0.059643033891916275
83,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000083_000000433311.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000083_000000461286.jpg,0.0018544079503044486,0.0320347398519516,0.059643033891916275
84,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000084_000000066192.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000084_000000416957.jpg,0.0026903776451945305,0.04208320379257202,0.059643033891916275
85,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000085_000000091079.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000085_000000273075.jpg,0.003003291320055723,0.05068358778953552,0.059643033891916275
86,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000086_000000137479.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000086_000000122834.jpg,0.0029759742319583893,0.04773664474487305,0.059643033891916275
87,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000087_000000548915.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000087_000000523561.jpg,0.0027732986491173506,0.038967907428741455,0.059643033891916275
88,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000088_000000566984.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000088_000000253691.jpg,0.001635703956708312,0.03696061670780182,0.059643033891916275
89,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000089_000000226567.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000089_000000193732.jpg,0.0034988466650247574,0.05298876762390137,0.059643033891916275
90,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000090_000000552247.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000090_000000048037.jpg,0.002220441121608019,0.041918039321899414,0.059643033891916275
91,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000091_000000164091.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000091_000000420721.jpg,0.0020497958175837994,0.03457748889923096,0.059643033891916275
92,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000092_000000391825.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000092_000000473985.jpg,0.001986556686460972,0.024466246366500854,0.059643033891916275
93,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000093_000000190353.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000093_000000345835.jpg,0.002488632220774889,0.03709736466407776,0.059643033891916275
94,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000094_000000414980.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000094_000000493278.jpg,0.0016975686885416508,0.030531644821166992,0.059643033891916275
95,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000095_000000109338.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000095_000000177832.jpg,0.0032011016737669706,0.04800853133201599,0.059643033891916275
96,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000096_000000470354.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000096_000000050410.jpg,0.0016650487668812275,0.03328254818916321,0.059643033891916275
97,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000097_000000152711.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000097_000000393271.jpg,0.0027735140174627304,0.04897218942642212,0.059643033891916275
98,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000098_000000472065.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000098_000000440124.jpg,0.0021549155935645103,0.03895167261362076,0.059643033891916275
99,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000099_000000510299.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000099_000000517139.jpg,0.0021505604963749647,0.03578639030456543,0.059643033891916275
100,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000100_000000008297.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000100_000000000934.jpg,0.002092898590490222,0.04326210916042328,0.059643033891916275
101,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/covers/000101_000000150877.jpg,/content/gdrive/MyDrive/stego_cnn_project/coco_20k_stego_pairs/test/secrets/000101_000000489608.jpg,0.0020760428160429,0.04047921299934387,0.059643033891916275
